"","Var1","Var2","value"
"2198","word_freq_650","word_freq_report",-0.019753564730245
"2199","word_freq_report","word_freq_650",-0.019753564730245
"2200","word_freq_conference","word_freq_people",-0.0197459769788446
"2201","word_freq_people","word_freq_conference",-0.0197459769788446
"2202","word_freq_project","word_freq_address",-0.0197385668836713
"2203","word_freq_address","word_freq_project",-0.0197385668836713
"2204","word_freq_lab","word_freq_font",-0.0197021569172031
"2205","word_freq_font","word_freq_lab",-0.0197021569172031
"2206","word_freq_font","word_freq_order",-0.0196478348053765
"2207","word_freq_order","word_freq_font",-0.0196478348053765
"2208","char_freq_openSquareBracket","word_freq_internet",-0.0195475458374394
"2209","word_freq_internet","char_freq_openSquareBracket",-0.0195475458374394
"2210","word_freq_edu","word_freq_meeting",-0.0194993658993682
"2211","word_freq_meeting","word_freq_edu",-0.0194993658993682
"2212","word_freq_meeting","word_freq_hp",0.0194685579112754
"2213","word_freq_hp","word_freq_meeting",0.0194685579112754
"2214","word_freq_font","word_freq_report",-0.0194577928780245
"2215","word_freq_report","word_freq_font",-0.0194577928780245
"2216","word_freq_edu","word_freq_415",-0.0194489769572771
"2217","word_freq_415","word_freq_edu",-0.0194489769572771
"2218","word_freq_email","word_freq_3d",0.0193913968965071
"2219","word_freq_3d","word_freq_email",0.0193913968965071
"2220","word_freq_650","word_freq_mail",0.0193561818769278
"2221","word_freq_mail","word_freq_650",0.0193561818769278
"2222","word_freq_business","word_freq_addresses",0.0193386224145604
"2223","word_freq_addresses","word_freq_business",0.0193386224145604
"2224","word_freq_money","word_freq_will",0.0193243113501157
"2225","word_freq_will","word_freq_money",0.0193243113501157
"2226","word_freq_data","word_freq_font",-0.0193109823150459
"2227","word_freq_font","word_freq_data",-0.0193109823150459
"2228","word_freq_will","word_freq_3d",-0.0192213359621582
"2229","word_freq_3d","word_freq_will",-0.0192213359621582
"2230","capital_run_length_average","word_freq_technology",-0.0191853595641245
"2231","word_freq_technology","capital_run_length_average",-0.0191853595641245
"2232","word_freq_conference","word_freq_money",-0.0191709912373003
"2233","word_freq_money","word_freq_conference",-0.0191709912373003
"2234","word_freq_table","word_freq_receive",-0.0191586443882382
"2235","word_freq_receive","word_freq_table",-0.0191586443882382
"2236","char_freq_semic","word_freq_money",-0.0191392278237426
"2237","word_freq_money","char_freq_semic",-0.0191392278237426
"2238","word_freq_pm","word_freq_address",-0.0191239651216755
"2239","word_freq_address","word_freq_pm",-0.0191239651216755
"2240","char_freq_semic","word_freq_over",-0.0191185016072342
"2241","word_freq_over","char_freq_semic",-0.0191185016072342
"2242","word_freq_edu","word_freq_857",-0.0190787585472332
"2243","word_freq_857","word_freq_edu",-0.0190787585472332
"2244","char_freq_semic","word_freq_report",-0.0190448577052813
"2245","word_freq_report","char_freq_semic",-0.0190448577052813
"2246","word_freq_telnet","word_freq_font",-0.0189711721431514
"2247","word_freq_font","word_freq_telnet",-0.0189711721431514
"2248","char_freq_semic","word_freq_technology",-0.0189469352862303
"2249","word_freq_technology","char_freq_semic",-0.0189469352862303
"2250","word_freq_cs","word_freq_people",-0.0188852524919127
"2251","word_freq_people","word_freq_cs",-0.0188852524919127
"2252","word_freq_people","word_freq_address",-0.0188582581178032
"2253","word_freq_address","word_freq_people",-0.0188582581178032
"2254","word_freq_pm","word_freq_font",-0.0188424248379584
"2255","word_freq_font","word_freq_pm",-0.0188424248379584
"2256","word_freq_pm","word_freq_will",0.0187246148649239
"2257","word_freq_will","word_freq_pm",0.0187246148649239
"2258","word_freq_415","word_freq_report",-0.0187243022257452
"2259","word_freq_report","word_freq_415",-0.0187243022257452
"2260","char_freq_semic","word_freq_direct",-0.0186926478176967
"2261","word_freq_direct","char_freq_semic",-0.0186926478176967
"2262","char_freq_exclamationMark","word_freq_addresses",0.0186068561397336
"2263","word_freq_addresses","char_freq_exclamationMark",0.0186068561397336
"2264","char_freq_dollarSign","word_freq_table",-0.0185485957059481
"2265","word_freq_table","char_freq_dollarSign",-0.0185485957059481
"2266","char_freq_openSquareBracket","word_freq_address",-0.0185267752183707
"2267","word_freq_address","char_freq_openSquareBracket",-0.0185267752183707
"2268","word_freq_857","word_freq_report",-0.0185138038639634
"2269","word_freq_report","word_freq_857",-0.0185138038639634
"2270","word_freq_table","word_freq_1999",-0.0185072082394391
"2271","word_freq_1999","word_freq_table",-0.0185072082394391
"2272","char_freq_semic","word_freq_lab",-0.0185020246151603
"2273","word_freq_lab","char_freq_semic",-0.0185020246151603
"2274","word_freq_business","word_freq_address",-0.0183702629831794
"2275","word_freq_address","word_freq_business",-0.0183702629831794
"2276","char_freq_semic","word_freq_addresses",-0.0182766207505608
"2277","word_freq_addresses","char_freq_semic",-0.0182766207505608
"2278","word_freq_telnet","word_freq_report",-0.0182358924524794
"2279","word_freq_report","word_freq_telnet",-0.0182358924524794
"2280","word_freq_conference","word_freq_credit",-0.0181983130391795
"2281","word_freq_credit","word_freq_conference",-0.0181983130391795
"2282","word_freq_your","word_freq_address",-0.0181908736617136
"2283","word_freq_address","word_freq_your",-0.0181908736617136
"2284","word_freq_telnet","word_freq_address",-0.018097234392733
"2285","word_freq_address","word_freq_telnet",-0.018097234392733
"2286","word_freq_you","word_freq_report",0.018086524267678
"2287","word_freq_report","word_freq_you",0.018086524267678
"2288","word_freq_addresses","word_freq_report",-0.0180019741910053
"2289","word_freq_report","word_freq_addresses",-0.0180019741910053
"2290","word_freq_table","word_freq_original",0.0179610680066351
"2291","word_freq_original","word_freq_table",0.0179610680066351
"2292","word_freq_parts","word_freq_mail",-0.0179502597772552
"2293","word_freq_mail","word_freq_parts",-0.0179502597772552
"2294","word_freq_parts","word_freq_over",-0.017917912916924
"2295","word_freq_over","word_freq_parts",-0.017917912916924
"2296","word_freq_report","word_freq_mail",0.017900868523607
"2297","word_freq_mail","word_freq_report",0.017900868523607
"2298","capital_run_length_average","word_freq_meeting",-0.0178985138964078
"2299","word_freq_meeting","capital_run_length_average",-0.0178985138964078
"2300","word_freq_table","word_freq_free",-0.0178372633082744
"2301","word_freq_free","word_freq_table",-0.0178372633082744
"2302","word_freq_conference","word_freq_make",-0.0177547228495253
"2303","word_freq_make","word_freq_conference",-0.0177547228495253
"2304","word_freq_parts","word_freq_free",0.0177195666446957
"2305","word_freq_free","word_freq_parts",0.0177195666446957
"2306","capital_run_length_average","word_freq_original",-0.0176807328653398
"2307","word_freq_original","capital_run_length_average",-0.0176807328653398
"2308","char_freq_exclamationMark","word_freq_table",-0.0176790320970514
"2309","word_freq_table","char_freq_exclamationMark",-0.0176790320970514
"2310","char_freq_openSquareBracket","word_freq_george",-0.0176759093838921
"2311","word_freq_george","char_freq_openSquareBracket",-0.0176759093838921
"2312","word_freq_conference","word_freq_parts",0.0176604637916059
"2313","word_freq_parts","word_freq_conference",0.0176604637916059
"2314","char_freq_openBracket","word_freq_cs",0.0175841468035588
"2315","word_freq_cs","char_freq_openBracket",0.0175841468035588
"2316","word_freq_project","word_freq_addresses",-0.0175711634607239
"2317","word_freq_addresses","word_freq_project",-0.0175711634607239
"2318","word_freq_table","word_freq_remove",-0.0175118256356944
"2319","word_freq_remove","word_freq_table",-0.0175118256356944
"2320","word_freq_cs","word_freq_george",-0.0174773299102119
"2321","word_freq_george","word_freq_cs",-0.0174773299102119
"2322","word_freq_1999","word_freq_internet",-0.017465584816934
"2323","word_freq_internet","word_freq_1999",-0.017465584816934
"2324","char_freq_openSquareBracket","word_freq_email",-0.0174390387975801
"2325","word_freq_email","char_freq_openSquareBracket",-0.0174390387975801
"2326","capital_run_length_average","word_freq_edu",-0.0174081979144752
"2327","word_freq_edu","capital_run_length_average",-0.0174081979144752
"2328","capital_run_length_average","word_freq_addresses",0.017383361801458
"2329","word_freq_addresses","capital_run_length_average",0.017383361801458
"2330","capital_run_length_average","word_freq_hp",-0.0172853151505733
"2331","word_freq_hp","capital_run_length_average",-0.0172853151505733
"2332","word_freq_415","word_freq_data",-0.0172803396370841
"2333","word_freq_data","word_freq_415",-0.0172803396370841
"2334","capital_run_length_longest","word_freq_original",-0.0172792710981143
"2335","word_freq_original","capital_run_length_longest",-0.0172792710981143
"2336","word_freq_original","word_freq_meeting",0.017182455321333
"2337","word_freq_meeting","word_freq_original",0.017182455321333
"2338","word_freq_conference","word_freq_email",-0.0171725631214047
"2339","word_freq_email","word_freq_conference",-0.0171725631214047
"2340","word_freq_415","word_freq_font",-0.0171510295940785
"2341","word_freq_font","word_freq_415",-0.0171510295940785
"2342","word_freq_table","word_freq_000",-0.0171218812194512
"2343","word_freq_000","word_freq_table",-0.0171218812194512
"2344","word_freq_direct","word_freq_1999",0.0170420883431078
"2345","word_freq_1999","word_freq_direct",0.0170420883431078
"2346","word_freq_parts","word_freq_000",-0.0169602884374426
"2347","word_freq_000","word_freq_parts",-0.0169602884374426
"2348","word_freq_technology","word_freq_mail",-0.0169546162017115
"2349","word_freq_mail","word_freq_technology",-0.0169546162017115
"2350","word_freq_857","word_freq_font",-0.0169235805990738
"2351","word_freq_font","word_freq_857",-0.0169235805990738
"2352","word_freq_meeting","word_freq_direct",-0.0169028594053653
"2353","word_freq_direct","word_freq_meeting",-0.0169028594053653
"2354","capital_run_length_longest","word_freq_conference",-0.0168938441103573
"2355","word_freq_conference","capital_run_length_longest",-0.0168938441103573
"2356","word_freq_direct","word_freq_your",-0.0168878374785115
"2357","word_freq_your","word_freq_direct",-0.0168878374785115
"2358","word_freq_conference","word_freq_mail",-0.0168417008876227
"2359","word_freq_mail","word_freq_conference",-0.0168417008876227
"2360","word_freq_data","word_freq_857",-0.0168247271921565
"2361","word_freq_857","word_freq_data",-0.0168247271921565
"2362","word_freq_credit","word_freq_people",-0.0167977223961856
"2363","word_freq_people","word_freq_credit",-0.0167977223961856
"2364","word_freq_address","word_freq_make",-0.0167594659651126
"2365","word_freq_make","word_freq_address",-0.0167594659651126
"2366","word_freq_1999","word_freq_george",-0.0167291430879729
"2367","word_freq_george","word_freq_1999",-0.0167291430879729
"2368","char_freq_dollarSign","word_freq_direct",-0.016724425868509
"2369","word_freq_direct","char_freq_dollarSign",-0.016724425868509
"2370","char_freq_dollarSign","word_freq_will",0.0167225276961818
"2371","word_freq_will","char_freq_dollarSign",0.0167225276961818
"2372","word_freq_project","word_freq_will",0.0166265443342641
"2373","word_freq_will","word_freq_project",0.0166265443342641
"2374","capital_run_length_average","word_freq_labs",-0.0165985009193591
"2375","word_freq_labs","capital_run_length_average",-0.0165985009193591
"2376","word_freq_credit","word_freq_addresses",0.0165158502127523
"2377","word_freq_addresses","word_freq_credit",0.0165158502127523
"2378","char_freq_openBracket","word_freq_all",-0.0164949975067357
"2379","word_freq_all","char_freq_openBracket",-0.0164949975067357
"2380","word_freq_pm","word_freq_addresses",-0.0164436922052889
"2381","word_freq_addresses","word_freq_pm",-0.0164436922052889
"2382","word_freq_conference","word_freq_report",-0.01642456889192
"2383","word_freq_report","word_freq_conference",-0.01642456889192
"2384","word_freq_re","word_freq_address",-0.016417915254234
"2385","word_freq_address","word_freq_re",-0.016417915254234
"2386","word_freq_table","word_freq_85",0.016404496372151
"2387","word_freq_85","word_freq_table",0.016404496372151
"2388","word_freq_pm","word_freq_people",-0.0164007322436377
"2389","word_freq_people","word_freq_pm",-0.0164007322436377
"2390","word_freq_cs","word_freq_hpl",0.0162860577441017
"2391","word_freq_hpl","word_freq_cs",0.0162860577441017
"2392","char_freq_semic","word_freq_telnet",-0.0162797779883557
"2393","word_freq_telnet","char_freq_semic",-0.0162797779883557
"2394","word_freq_internet","word_freq_address",-0.0162796818151195
"2395","word_freq_address","word_freq_internet",-0.0162796818151195
"2396","word_freq_font","word_freq_internet",-0.0161922612520051
"2397","word_freq_internet","word_freq_font",-0.0161922612520051
"2398","word_freq_pm","word_freq_mail",-0.016090814478456
"2399","word_freq_mail","word_freq_pm",-0.016090814478456
"2400","word_freq_000","word_freq_will",0.0160066258337261
"2401","word_freq_will","word_freq_000",0.0160066258337261
"2402","word_freq_meeting","word_freq_labs",-0.0159527154366249
"2403","word_freq_labs","word_freq_meeting",-0.0159527154366249
"2404","word_freq_credit","word_freq_address",-0.0158060227755333
"2405","word_freq_address","word_freq_credit",-0.0158060227755333
"2406","word_freq_cs","word_freq_lab",-0.0158031258718498
"2407","word_freq_lab","word_freq_cs",-0.0158031258718498
"2408","word_freq_conference","word_freq_direct",-0.0158019502375375
"2409","word_freq_direct","word_freq_conference",-0.0158019502375375
"2410","word_freq_conference","word_freq_address",-0.0157466486119923
"2411","word_freq_address","word_freq_conference",-0.0157466486119923
"2412","word_freq_re","word_freq_857",0.0157390926776439
"2413","word_freq_857","word_freq_re",0.0157390926776439
"2414","word_freq_conference","word_freq_edu",-0.0157186673218332
"2415","word_freq_edu","word_freq_conference",-0.0157186673218332
"2416","word_freq_cs","word_freq_direct",-0.0155867655962285
"2417","word_freq_direct","word_freq_cs",-0.0155867655962285
"2418","word_freq_table","word_freq_mail",-0.0155463746225481
